STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840405 01:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840405 02:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840405 02:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840405 03:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840405 03:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840405 04:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840405 05:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840405 06:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840412 22:30,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840412 22:45,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840412 23:00,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840412 23:15,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840412 23:30,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840412 23:45,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840413 00:15,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840413 00:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840413 00:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840413 01:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840413 01:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840413 01:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840413 01:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840413 02:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840413 02:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840413 02:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840413 02:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 09:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840414 10:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 10:45,-9999, , , ,0.04, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840414 11:00,-9999, , , ,0.04, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 11:15,-9999, , , ,0.04, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 11:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 11:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 12:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 12:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 13:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 13:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 14:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840414 14:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840414 15:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840415 12:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840415 13:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840415 14:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840415 14:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840415 15:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840415 16:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840415 17:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 05:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 06:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 07:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 08:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 08:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 08:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 09:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 09:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 09:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 09:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 10:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 10:15,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 10:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 10:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 11:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 11:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 11:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 11:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 12:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 12:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 13:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 13:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 14:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840417 15:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 16:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 17:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840417 20:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840418 00:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840418 02:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840418 03:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840418 04:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840418 05:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840422 13:15,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 13:30,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840422 13:45,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840422 14:00,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 14:15,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 14:30,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 14:45,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 15:00,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 15:15,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 15:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 15:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 16:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 18:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840422 18:45,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840422 19:00,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 19:15,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 19:30,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840422 21:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840422 21:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840422 22:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840423 23:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840424 01:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840424 01:15,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840424 01:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840424 01:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840424 02:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840427 03:15,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840427 03:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840427 03:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840427 04:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 04:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 04:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840427 04:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 05:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 06:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 06:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840427 07:15,-9999, , , ,0.06, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 07:30,-9999, , , ,0.04, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840427 07:45,-9999, , , ,0.04, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 08:00,-9999, , , ,0.05, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 08:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 09:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840427 10:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840430 01:00,-9999, , , ,0.04, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840430 01:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840430 02:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840430 02:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840501 00:15,-9999, , , ,0.00,g, ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840504 17:15,-9999, , , ,999.99,a, ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840504 19:00,-9999, , , ,0.03,A, ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840508 05:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840508 06:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840509 03:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840509 05:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840509 06:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840509 07:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 08:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 08:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 08:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 09:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 09:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 09:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 09:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 10:00,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 10:15,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 10:30,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 10:45,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 11:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 11:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 12:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 12:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 13:00,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 13:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 13:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 13:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 14:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 14:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 14:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 15:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 15:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840513 16:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840513 17:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 04:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 05:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 06:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 06:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 07:15,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 07:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 07:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 08:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 08:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 08:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 08:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 09:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 19:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 20:00,-9999, , , ,0.05, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 20:15,-9999, , , ,0.05, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 20:30,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 20:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 21:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 21:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 21:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 23:15,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840518 23:30,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840518 23:45,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840519 00:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 05:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 06:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840520 06:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840520 07:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 08:15,-9999, , , ,0.02, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 08:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 08:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840520 09:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 09:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840520 09:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840520 09:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840520 10:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 10:15,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 10:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 10:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 11:00,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840520 11:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840520 12:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840522 19:00,-9999, , , ,0.07, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 19:15,-9999, , , ,0.09, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 19:30,-9999, , , ,0.05, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 19:45,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840522 20:00,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 20:15,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840522 20:30,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 20:45,-9999, , , ,0.03, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 21:00,-9999, , , ,0.04, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 21:15,-9999, , , ,0.05, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 21:30,-9999, , , ,0.05, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 21:45,-9999, , , ,0.05, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 22:00,-9999, , , ,0.04, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840522 22:45,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,237.4,42.25,-83.61667,19840522 23:30,-9999, , , ,0.01, , ,HI
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,19840523 00:15,-9999, , , ,0.01, , ,HI
